,NWP,AUS,IND,ARC,NEA,NEP,NWA,SEA,SWA,SP,ACC,ALL
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0018584280303030303,5.180651041666667,7.376675347222222,0.0,1.7544140341321715,16.220025426329403,2.60863309352518,0.8155437868530246,2.795753205128205,48.69051438053097,10.600798611111111,11.457873939987888
2,1.290423768939394,2.6816666666666666,2.9278211805555556,26.870927372685184,3.0500862381989835,6.319670334487747,0.2512284512013031,14.973220135400743,5.393669871794872,8.003512168141594,1.6445601851851852,5.253792153320711
3,0.0,3.9448567708333333,2.0704600694444446,17.844111689814813,0.12012073347857662,4.2693583505034125,0.09518121351975024,0.5489735750163791,5.675741185897436,3.1277286135693214,4.279189814814814,3.0499050988608296
4,0.0,6.490338541666667,1.9872309027777777,17.708622685185187,0.00963371459694989,8.117341048909152,1.1425817836297,14.781120331950207,2.3216145833333335,5.713560103244838,12.627835648148148,5.136502892860165
5,0.3580255681818182,3.7920442708333333,4.936189236111111,16.957241030092593,0.06399782135076254,4.850992942001666,0.0,12.893262721118148,4.583133012820513,18.442090707964603,10.234618055555556,6.45263524099002
6,3.634481534090909,11.078971354166667,4.5578819444444445,0.0,0.0,0.6291993628804816,0.0,1.9672417558418869,0.21372195512820513,4.023534292035398,8.461394675925925,3.380712403607127
7,0.0,6.018138020833334,0.99890625,5.943793402777778,3.045808369644154,2.67233644586676,0.0,1.8489844944310985,9.871654647435898,0.5856471238938054,12.820798611111112,3.2016155255861842
8,2.488008996212121,0.22157552083333334,0.010130208333333333,8.13425925925926,0.0,1.817135007963994,0.0,16.20413845817864,8.869891826923077,2.1000276548672567,4.61416087962963,2.6800314296154246
9,5.548757102272727,0.8169661458333334,4.356848958333333,0.0,2.4564724037763255,11.878611196352637,0.3247183385367178,8.806507971172746,2.152383814102564,13.685149336283185,10.812494212962964,6.152962081556508
10,0.0,2.576471354166667,8.946788194444444,0.0,0.0,18.985387167010067,0.0,0.7604553395937977,3.4602964743589744,27.412380162241888,25.534716435185185,9.594470151365718
11,0.0,0.9737369791666667,4.586970486111111,0.0,0.02743736383442266,10.640845790773458,0.0,13.846773312950425,12.77383814102564,10.345243362831859,15.96916087962963,5.973111543356314
12,2.887973484848485,0.3937760416666667,1.1969010416666668,0.0009765625,0.2807734204793028,11.77078310171993,0.0,0.0010919414719371041,0.4054086538461538,4.185324483775811,7.906412037037037,3.133754040823826
13,2.131818181818182,0.4864453125,2.330763888888889,5.545580150462963,8.21308778140886,3.0526061987637543,3.339405456766662,8.820921598602315,3.1063100961538463,6.538191371681416,12.489918981481482,4.5857514572107
14,7.76467803030303,2.6309114583333333,6.555486111111111,0.001193576388888889,0.22333424110384895,16.549340230590506,0.0,9.502811749290238,3.5790464743589743,1.5954185103244838,5.109537037037037,5.384240695414885
15,4.841062973484848,2.516940104166667,12.152864583333333,0.020478877314814816,5.593693264342774,47.61284760276474,2.2375458124066783,7.429815461891242,3.579286858974359,46.291095132743365,5.491122685185185,16.53635293554106
16,23.893122632575757,29.9817578125,18.20513888888889,10.863845486111112,12.92312318445897,18.368389519676178,12.700692276367585,10.971773312950425,14.05761217948718,47.496340339233036,8.974837962962964,21.393294085252727
17,15.411967329545455,10.649765625,6.612013888888889,0.0,2.4975830610021785,3.8789180658454256,4.031437491516221,1.7137475431316882,1.4627804487179488,6.2615505162241885,6.812633101851852,6.072972830129104
18,8.590613162878787,9.46046875,6.755399305555556,0.0,3.112631626724764,6.96983911270878,4.153793945975295,1.470572177331295,6.942768429487179,7.054553834808259,4.096059027777778,6.025092459090821
19,11.277675189393939,12.414283854166667,7.254522569444444,9.90842013888889,5.715901870007262,6.821811114520772,2.421827066648568,6.427058309674601,7.127864583333333,10.859743731563421,6.417141203703704,8.067151556990872
20,3.2351917613636365,13.537317708333333,9.819123263888889,16.762709780092592,8.543300653594772,10.771163035377668,1.3796117822722953,2.380241319065298,10.0234375,20.989804572271385,12.901736111111111,10.525287112841271
21,5.403562973484848,2.60796875,3.9785243055555557,14.53396267361111,16.561024872912128,5.628395657066036,20.201818922220713,20.675065516488317,9.014583333333333,12.387997787610619,12.256226851851851,9.822110342433781
22,4.826692708333334,5.101822916666666,6.38078125,2.9346281828703704,15.474616466957153,15.406163692955154,8.313288991448351,11.356873771565844,8.757892628205129,14.703751843657818,7.717112268518519,9.762853882033333
23,3.700213068181818,16.2221875,7.1590364583333335,34.5546875,15.296137436456064,17.61010039016264,48.222342880412654,11.999454029264031,13.444611378205128,18.812776548672566,11.534542824074075,16.38662654054107
24,5.6029119318181815,7.401744791666666,8.418776041666666,37.866015625,19.860816085693536,7.751377259509301,23.148771548798695,14.166739462764795,16.139322916666668,26.02783923303835,10.422413194444445,14.614287313509319
25,6.846685606060606,9.385143229166667,7.253446180555556,14.910054976851852,15.54591049382716,4.0715298174857155,13.561911225736392,8.76266652107447,8.174579326923077,13.174373156342183,4.8739641203703705,9.397925647931277
26,19.282492897727273,10.84578125,8.660729166666666,8.702097800925927,13.828510802469136,8.419300629813101,15.69857472512556,22.995741428259446,8.77910657051282,12.341463864306785,0.03355324074074074,11.547152363349458
27,11.241003787878787,10.122591145833333,10.598177083333333,7.216420717592593,5.9172680646332605,24.741951982230795,7.943776299714944,36.70326490500109,34.91045673076923,29.253355457227137,2.1329050925925928,16.221954969731776
28,14.508818655303031,35.391614583333336,26.648229166666667,2.2551142939814817,31.745733478576614,7.401209942571566,82.99419030813085,47.52667067045207,39.72802483974359,28.394220132743364,2.068894675925926,27.850401450533408
29,17.672916666666666,24.824427083333333,23.557864583333334,9.483195891203703,5.097585330428467,17.010433562754812,26.365386181620742,53.31843743175366,28.450420673076923,20.06537610619469,1.450133101851852,19.743171190372806
30,13.511375473484849,16.778098958333334,20.663090277777776,42.2396484375,12.461737472766885,9.884470942381599,34.21278675173069,4.720108102205722,13.946915064102564,12.41469395280236,0.8200578703703704,15.734375284381501
31,17.92846827651515,24.15609375,9.093012152777778,24.856589988425927,9.350229212055194,17.05782298014116,22.64916519614497,7.689697532212273,6.7318108974358974,18.421432522123894,4.0489293981481485,14.789520912428564
32,29.238364109848487,22.846901041666666,19.415651041666667,15.15289351851852,16.79558142701525,69.7429456548741,38.98544862223429,15.678641624808911,23.668990384615384,16.71793879056047,0.6494907407407408,26.691997130273037
33,19.216015625,25.890611979166668,45.07534722222222,18.641261574074075,14.042483660130719,147.77535691844577,52.36584769919913,15.567973356628086,23.31574519230769,46.87205014749262,0.09501736111111111,44.787308244261446
34,30.505385890151516,54.17036458333333,39.701831597222224,70.83219039351852,16.891623547567175,76.63478146508264,75.50101805348174,39.56139440925966,15.41113782051282,85.21274889380531,2.6728877314814814,48.602747702930785
35,35.74725378787879,32.885,30.45006076388889,38.03883825231482,22.23233251633987,35.30964593105666,35.48850278267952,25.670015287180608,23.174098557692307,46.59348266961652,18.543778935185184,32.392351872793
36,33.21482007575757,26.295755208333333,19.614427083333332,41.71925636574074,15.89786446986202,47.624099484167,32.935387539025385,37.420069884254204,35.2099358974359,32.563541666666666,4.014079861111111,29.171360426273374
37,28.388660037878786,27.7941796875,39.469661458333334,43.16213107638889,16.699573347857662,95.52388467552204,52.00586398805484,59.5294824197423,35.165945512820514,35.13241150442478,6.1189583333333335,41.087485683478405
